"Agent_ID","Cluster","Team_Size","Sprint_Length_Weeks","Commit_Frequency_Per_Day","Security_Debt","Vulnerabilities_Open","Automated_Scan_Coverage"
22,"Cluster 1",-1.09166588473554,-0.0629330673254363,0.574617055807596,-1.28521559512133,-1.1406472641011,1.01691656367303
23,"Cluster 1",-1.09166588473554,-0.0629330673254363,1.78186440732658,-1.43938664314494,-1.59087269192703,1.67946500279855
24,"Cluster 3",1.01624664843119,-0.0629330673254363,-1.43746186339071,1.28674176983041,1.33559258894147,-0.805091643922156
25,"Cluster 1",-1.28329429684161,-0.0629330673254363,1.58065651540675,-1.01758929513969,-1.25320362105758,0.740854714037397
26,"Cluster 1",-0.836161335260786,-0.0629330673254363,0.775824947727427,-1.05830509120527,-1.1406472641011,1.62425263287143
28,"Cluster 1",-1.41104657157899,-1.41052157418532,1.58065651540675,-1.13699179820842,-1.02809090714462,0.961704193745905
29,"Cluster 2",-0.261276098942586,-1.41052157418532,-0.230214511871725,0.113303377603229,0.0974726624201804,-0.19775557472376
30,"Cluster 2",0.121980725269547,-1.41052157418532,-0.431422403791555,-0.189091467333288,-0.0150836945363,0.464792864401763
31,"Cluster 3",1.14399892316857,-0.0629330673254363,-1.03504607955105,1.44045533699935,1.22303623198498,-1.24679060333917
32,"Cluster 3",1.39950347264332,-1.41052157418532,-1.03504607955105,1.69115484535822,1.56070530285443,-1.57806482290193
33,"Cluster 1",-0.836161335260786,-0.0629330673254363,1.98307229924641,-0.726173990715241,-0.690421836275183,0.0783062749118747
34,"Cluster 3",1.5272557473807,-1.41052157418532,-1.23625397147088,1.46744670742485,1.56070530285443,-1.13636586348492
35,"Cluster 2",-0.197399961573898,-0.0629330673254363,-0.0290066199518942,-0.0417826321297201,0.0974726624201804,0.0783062749118747
36,"Cluster 1",-1.41104657157899,-0.0629330673254363,0.574617055807596,-1.41239527271944,-1.25320362105758,1.18255367345441
37,"Cluster 3",1.59113188474939,-0.0629330673254363,-1.43746186339071,1.68063278570082,1.67326165981091,-1.90933904246469
38,"Cluster 2",-0.133523824205209,-0.0629330673254363,-0.0290066199518942,-0.0266857639256278,0.210029019376661,-0.529029794286521
39,"Cluster 2",-0.0696476868365198,-0.0629330673254363,0.172201271967936,0.364460366816765,0.547698090246102,-0.749879273995029
40,"Cluster 2",0.377485274744302,-1.41052157418532,-0.230214511871725,-0.00564164461083239,-0.0150836945363,-0.418605054432267
41,"Cluster 2",-0.197399961573898,-0.0629330673254363,-0.431422403791555,-0.383978311422481,-0.12764005149278,0.0230939049847478
42,"Cluster 1",-0.900037472629475,-0.0629330673254363,0.775824947727427,-1.02536646966907,-1.1406472641011,1.18255367345441
43,"Cluster 1",-0.836161335260786,-0.0629330673254363,1.17824073156709,-1.16352568777925,-0.915534550188143,1.51382789301717
44,"Cluster 2",0.121980725269547,-1.41052157418532,-0.431422403791555,0.267931906481508,0.435141733289622,-0.142543204796633
45,"Cluster 2",-0.261276098942586,-0.0629330673254363,-0.0290066199518942,-0.43567364800013,-0.465309122362222,0.409580494474636
46,"Cluster 2",-0.00577154946783087,-0.0629330673254363,-0.230214511871725,0.193362527170385,0.322585376333141,0.0783062749118747
47,"Cluster 2",0.249733000006925,1.28465543953445,-1.03504607955105,0.280741370412253,0.0974726624201804,-0.308180314578014
48,"Cluster 1",-0.900037472629475,-0.0629330673254363,1.17824073156709,-0.934327779589847,-0.690421836275183,1.18255367345441
49,"Cluster 2",0.058104587900858,-1.41052157418532,0.775824947727427,0.310477625965768,0.210029019376661,-0.252967944650887
51,"Cluster 2",0.249733000006925,-0.0629330673254363,-0.0290066199518942,0.00854026188392114,-0.0150836945363,-0.0321184649423791
52,"Cluster 1",-1.02778974736685,-0.0629330673254363,1.17824073156709,-0.826819778742523,-0.915534550188143,0.740854714037397
53,"Cluster 3",1.65500802211808,-0.0629330673254363,-1.03504607955105,1.5804444785282,1.56070530285443,-1.41242771312055
54,"Cluster 2",0.121980725269547,-0.0629330673254363,-0.230214511871725,0.389164332968916,0.210029019376661,0.0230939049847478
55,"Cluster 1",-1.3471704342103,-0.0629330673254363,1.37944862348692,-1.22482812230496,-1.25320362105758,1.23776604338154
56,"Cluster 2",0.313609137375614,-1.41052157418532,-0.431422403791555,0.0378190365827666,-0.12764005149278,-0.087330834869506
57,"Cluster 2",0.058104587900858,-0.0629330673254363,-0.230214511871725,0.287146102377625,0.547698090246102,-0.639454534140775
58,"Cluster 3",1.39950347264332,-0.0629330673254363,-1.63866975531054,1.62985241083251,1.56070530285443,-1.74370193268331
59,"Cluster 3",1.59113188474939,-1.41052157418532,-0.833838187631215,1.16047705394163,1.1104798750285,-1.13636586348492
60,"Cluster 2",0.058104587900858,-0.0629330673254363,-0.431422403791555,0.145327037430091,-0.0150836945363,0.0230939049847478
61,"Cluster 1",-0.963913609998164,1.28465543953445,1.58065651540675,-1.285673075976,-1.47831633497055,1.34819078323579
62,"Cluster 2",-0.0696476868365198,-1.41052157418532,0.574617055807596,0.0181473598319796,-0.0150836945363,-0.0321184649423791
63,"Cluster 2",-0.580656785786031,-0.0629330673254363,-0.230214511871725,-0.390840524242522,-0.577865479318702,0.464792864401763
64,"Cluster 2",0.058104587900858,-0.0629330673254363,0.172201271967936,-0.0143337808495521,-0.12764005149278,-0.308180314578014
65,"Cluster 3",1.27175119790595,-1.41052157418532,-1.23625397147088,1.61475554262841,1.78581801676739,-1.63327719282906
66,"Cluster 1",-1.15554202210423,-0.0629330673254363,0.373409163887766,-1.20607140726351,-0.915534550188143,0.796067083964524
67,"Cluster 3",1.71888415948677,1.28465543953445,-0.833838187631215,1.24739841632883,1.22303623198498,-1.24679060333917
68,"Cluster 3",1.59113188474939,-0.0629330673254363,-1.63866975531054,0.930364184042894,0.997923518072024,-0.805091643922156
70,"Cluster 1",-1.02778974736685,1.28465543953445,1.58065651540675,-1.28155574828397,-1.1406472641011,1.23776604338154
71,"Cluster 3",1.65500802211808,-0.0629330673254363,-0.833838187631215,1.38464267272967,1.44814894589795,-0.694666904067902
72,"Cluster 1",-1.15554202210423,-0.0629330673254363,0.977032839647257,-1.50526388621734,-1.47831633497055,1.90031448250706
73,"Cluster 1",-0.836161335260786,-0.0629330673254363,0.574617055807596,-1.06608226573465,-0.915534550188143,1.01691656367303
74,"Cluster 2",0.441361412112991,-0.0629330673254363,0.172201271967936,-0.471814635519018,-0.240196408449261,0.906491823818778
75,"Cluster 1",-1.21941815947292,1.28465543953445,0.775824947727427,-1.06562478487998,-0.915534550188143,1.45861552309005
76,"Cluster 2",0.313609137375614,1.28465543953445,0.574617055807596,0.25786732767878,0.210029019376661,-0.252967944650887
77,"Cluster 2",-0.00577154946783087,1.28465543953445,-0.230214511871725,-0.227977339980193,-0.352752765405741,0.354368124547509
78,"Cluster 1",-0.963913609998164,-0.0629330673254363,0.977032839647257,-1.38997871084064,-1.47831633497055,1.45861552309005
79,"Cluster 2",-0.261276098942586,2.63224394639433,-0.632630295711385,0.192905046315715,0.0974726624201804,-0.0321184649423791
80,"Cluster 2",-0.197399961573898,-1.41052157418532,-0.431422403791555,0.105068722219178,0.322585376333141,-0.0321184649423791
81,"Cluster 2",-0.261276098942586,1.28465543953445,-0.0290066199518942,-0.17856940767589,-0.12764005149278,0.464792864401763
82,"Cluster 1",-1.15554202210423,-1.41052157418532,1.17824073156709,-0.878057634465503,-0.915534550188143,0.906491823818778
83,"Cluster 1",-0.516780648417342,-0.0629330673254363,1.17824073156709,-1.43023702605155,-1.1406472641011,1.5690402629443
84,"Cluster 3",1.71888415948677,-1.41052157418532,-1.63866975531054,1.80781246329893,1.67326165981091,-1.3020029732663
85,"Cluster 2",-0.133523824205209,-1.41052157418532,-0.230214511871725,-0.0193660702509166,-0.12764005149278,0.188731014766128
86,"Cluster 1",-0.772285197892097,2.63224394639433,1.17824073156709,-1.13104454709772,-1.25320362105758,1.23776604338154
87,"Cluster 3",1.59113188474939,-0.0629330673254363,-1.23625397147088,1.04290447429158,1.22303623198498,-1.02594112363066
88,"Cluster 3",1.39950347264332,-0.0629330673254363,-1.43746186339071,1.22269445017668,0.997923518072024,-0.805091643922156
89,"Cluster 3",1.71888415948677,-0.0629330673254363,-1.63866975531054,1.3123606976919,1.22303623198498,-1.41242771312055
90,"Cluster 2",-0.0696476868365198,-0.0629330673254363,0.574617055807596,-0.143343381866341,0.0974726624201804,-0.19775557472376
91,"Cluster 2",-0.0696476868365198,-0.0629330673254363,-0.230214511871725,-0.237126957073582,-0.12764005149278,0.354368124547509
92,"Cluster 1",-1.3471704342103,-0.0629330673254363,1.37944862348692,-1.04458066556519,-0.915534550188143,1.29297841330867
93,"Cluster 2",0.058104587900858,-0.0629330673254363,-0.230214511871725,0.670057577735968,0.435141733289622,-0.639454534140775
95,"Cluster 2",-0.0696476868365198,-0.0629330673254363,-0.833838187631215,-0.540894244574107,-0.465309122362222,0.796067083964524
96,"Cluster 2",-0.261276098942586,-0.0629330673254363,-0.230214511871725,-0.180856811949238,-0.0150836945363,0.243943384693255
97,"Cluster 3",1.97438870896152,-0.0629330673254363,-1.43746186339071,1.10237698539861,0.885367161115543,-0.639454534140775
98,"Cluster 2",-0.197399961573898,-0.0629330673254363,0.172201271967936,0.0163174364133018,-0.12764005149278,0.464792864401763
99,"Cluster 1",-0.900037472629475,-0.0629330673254363,1.37944862348692,-1.40004328964336,-1.36575997801407,1.45861552309005
100,"Cluster 1",-1.02778974736685,-0.0629330673254363,0.574617055807596,-0.811265429683761,-0.690421836275183,0.740854714037397
101,"Cluster 1",-1.21941815947292,-0.0629330673254363,1.17824073156709,-1.3904361916953,-1.59087269192703,0.630429974183144
102,"Cluster 2",0.121980725269547,-1.41052157418532,0.775824947727427,0.107356126492526,-0.0150836945363,-0.19775557472376
103,"Cluster 1",-0.516780648417342,-1.41052157418532,0.775824947727427,-0.327708166298136,-0.240196408449261,0.243943384693255
104,"Cluster 3",1.59113188474939,-1.41052157418532,-1.63866975531054,1.47385143939022,1.67326165981091,-0.915516383776409
105,"Cluster 1",-1.02778974736685,1.28465543953445,1.78186440732658,-1.14980126213917,-1.25320362105758,0.68564234411027
106,"Cluster 3",1.59113188474939,-1.41052157418532,-0.632630295711385,1.86499757013261,2.01093073068035,-1.57806482290193
107,"Cluster 3",1.27175119790595,-0.0629330673254363,-1.63866975531054,1.49352311614101,1.33559258894147,-1.19157823341204
108,"Cluster 1",-1.21941815947292,-0.0629330673254363,1.37944862348692,-1.03177120163444,-1.02809090714462,1.51382789301717
109,"Cluster 1",-1.21941815947292,-0.0629330673254363,1.17824073156709,-0.938445107281873,-0.690421836275183,1.01691656367303
110,"Cluster 2",-0.261276098942586,2.63224394639433,-0.431422403791555,-0.321760915187433,-0.352752765405741,0.354368124547509
111,"Cluster 3",1.59113188474939,-0.0629330673254363,-1.03504607955105,1.35902374486818,1.22303623198498,-0.970728753703536
112,"Cluster 2",0.058104587900858,-1.41052157418532,-0.230214511871725,-0.182686735367916,-0.465309122362222,0.354368124547509
113,"Cluster 2",0.185856862638236,1.28465543953445,0.172201271967936,-0.129618956226258,-0.12764005149278,0.0783062749118747
114,"Cluster 3",1.33562733527464,-0.0629330673254363,-1.03504607955105,1.11244156420134,1.22303623198498,-0.584242164213648
115,"Cluster 1",-0.900037472629475,-0.0629330673254363,0.775824947727427,-1.20698636897285,-1.25320362105758,1.23776604338154
116,"Cluster 2",-0.133523824205209,-0.0629330673254363,-0.431422403791555,0.180095582384971,0.322585376333141,-0.363392684505141
117,"Cluster 1",-0.64453292315472,-0.0629330673254363,1.17824073156709,-1.01347196744766,-0.690421836275183,1.18255367345441
118,"Cluster 3",1.33562733527464,-0.0629330673254363,-0.833838187631215,1.16642430505234,1.33559258894147,-1.57806482290193
120,"Cluster 1",-0.963913609998164,-1.41052157418532,1.58065651540675,-0.984650673603489,-0.915534550188143,0.906491823818778
121,"Cluster 1",-0.836161335260786,-0.0629330673254363,0.775824947727427,-0.885377328140215,-0.802978193231663,0.906491823818778
122,"Cluster 2",-0.133523824205209,-0.0629330673254363,-0.230214511871725,-0.231637186817548,-0.12764005149278,0.299155754620382
123,"Cluster 2",-0.197399961573898,-0.0629330673254363,0.775824947727427,0.301328008872379,0.210029019376661,0.0230939049847478
124,"Cluster 2",0.058104587900858,1.28465543953445,-0.431422403791555,0.0195198023959881,-0.12764005149278,-0.584242164213648
125,"Cluster 2",-0.197399961573898,-0.0629330673254363,0.373409163887766,-0.355614498432973,-0.240196408449261,0.188731014766128
126,"Cluster 3",2.16601712106759,-1.41052157418532,-1.43746186339071,1.39745213666042,1.33559258894147,-1.79891430261044
127,"Cluster 2",-0.00577154946783087,-0.0629330673254363,-0.0290066199518942,0.0122001087212768,0.210029019376661,-0.308180314578014
128,"Cluster 2",-0.197399961573898,1.28465543953445,0.373409163887766,-0.172164675710518,-0.240196408449261,0.133518644839002
129,"Cluster 2",-0.133523824205209,-0.0629330673254363,-0.230214511871725,-0.0513897300777789,-0.240196408449261,0.133518644839002
130,"Cluster 1",-1.15554202210423,-0.0629330673254363,1.58065651540675,-1.33736841255365,-1.1406472641011,1.40340315316292
131,"Cluster 1",-1.02778974736685,-0.0629330673254363,1.37944862348692,-1.3680196298165,-1.25320362105758,1.73467737272568
132,"Cluster 3",1.5272557473807,-0.0629330673254363,-1.03504607955105,1.32013787222128,1.44814894589795,-1.52285245297481
133,"Cluster 1",-0.900037472629475,-0.0629330673254363,1.17824073156709,-1.19646430931545,-1.36575997801407,0.961704193745905
134,"Cluster 1",-1.41104657157899,-0.0629330673254363,1.58065651540675,-1.00935463975564,-0.690421836275183,1.40340315316292
135,"Cluster 1",-0.963913609998164,-0.0629330673254363,0.775824947727427,-0.736696050372638,-0.802978193231663,0.68564234411027
136,"Cluster 1",-0.900037472629475,-0.0629330673254363,1.17824073156709,-1.26325651409719,-1.36575997801407,1.01691656367303
137,"Cluster 3",1.5272557473807,-0.0629330673254363,-1.23625397147088,1.21720467992065,1.33559258894147,-1.02594112363066
138,"Cluster 3",1.78276029685546,1.28465543953445,-1.43746186339071,1.18518102009379,1.1104798750285,-1.74370193268331
139,"Cluster 3",1.46337961001201,-0.0629330673254363,-0.431422403791555,1.97799534123597,2.12348708763683,-2.1301885221732
140,"Cluster 1",-1.02778974736685,-0.0629330673254363,1.78186440732658,-1.28430063341199,-1.25320362105758,1.34819078323579
141,"Cluster 2",0.058104587900858,-0.0629330673254363,0.172201271967936,-0.169419790582501,-0.12764005149278,0.354368124547509
142,"Cluster 1",-0.836161335260786,-0.0629330673254363,1.58065651540675,-1.37625428520055,-1.36575997801407,1.40340315316292
143,"Cluster 2",-0.00577154946783087,-0.0629330673254363,-0.0290066199518942,-0.0783811005032776,0.0974726624201804,0.0230939049847478
144,"Cluster 2",0.058104587900858,-0.0629330673254363,-0.833838187631215,-0.557821036196877,-0.465309122362222,0.0783062749118747
145,"Cluster 3",1.59113188474939,-0.0629330673254363,-1.63866975531054,1.1385179729175,0.885367161115543,-1.19157823341204
146,"Cluster 2",0.121980725269547,-1.41052157418532,0.172201271967936,-0.26411832749908,-0.352752765405741,0.354368124547509
147,"Cluster 2",-0.261276098942586,-0.0629330673254363,-0.230214511871725,0.574901559964719,0.322585376333141,-0.584242164213648
148,"Cluster 2",-0.452904511048653,-1.41052157418532,-0.431422403791555,-0.0463574406764148,-0.240196408449261,0.354368124547509
149,"Cluster 2",-0.197399961573898,-0.0629330673254363,0.373409163887766,0.260154731952127,0.322585376333141,-0.418605054432267
150,"Cluster 1",-0.900037472629475,1.28465543953445,1.37944862348692,-1.05464524436792,-1.1406472641011,1.12734130352729
151,"Cluster 3",1.71888415948677,-1.41052157418532,-1.03504607955105,1.58227440194688,1.67326165981091,-1.19157823341204
152,"Cluster 1",-1.21941815947292,-0.0629330673254363,1.37944862348692,-1.40827794502741,-1.25320362105758,1.40340315316292
153,"Cluster 2",0.058104587900858,-0.0629330673254363,-0.431422403791555,0.245515344602704,-0.0150836945363,-0.19775557472376
154,"Cluster 2",0.121980725269547,-0.0629330673254363,0.373409163887766,0.155849097087489,0.322585376333141,0.188731014766128
155,"Cluster 2",0.121980725269547,-0.0629330673254363,-0.0290066199518942,0.2066294719558,0.435141733289622,-0.19775557472376
156,"Cluster 2",-0.00577154946783087,-0.0629330673254363,0.172201271967936,0.0520009430775202,-0.12764005149278,-0.087330834869506
157,"Cluster 1",-1.09166588473554,-0.0629330673254363,1.17824073156709,-1.14293904931912,-1.25320362105758,0.740854714037397
158,"Cluster 2",-0.0696476868365198,-0.0629330673254363,-0.632630295711385,-0.0340054576003395,-0.240196408449261,-0.0321184649423791
159,"Cluster 1",-0.900037472629475,1.28465543953445,1.17824073156709,-0.618208509013247,-0.465309122362222,0.630429974183144
160,"Cluster 2",-0.0696476868365198,-0.0629330673254363,-0.632630295711385,0.127942764952652,0.322585376333141,0.133518644839002
161,"Cluster 1",-1.15554202210423,-1.41052157418532,0.775824947727427,-1.19326194333276,-1.36575997801407,1.29297841330867
162,"Cluster 2",0.058104587900858,-0.0629330673254363,-0.230214511871725,-0.296141987325943,-0.240196408449261,0.299155754620382
163,"Cluster 1",-0.772285197892097,-0.0629330673254363,1.37944862348692,-1.24312735649174,-1.36575997801407,1.07212893360016
164,"Cluster 2",-0.00577154946783087,1.28465543953445,-0.833838187631215,-0.147460709558367,-0.12764005149278,0.243943384693255
165,"Cluster 2",-0.197399961573898,2.63224394639433,0.574617055807596,-0.508413103892575,-0.577865479318702,0.575217604256017
166,"Cluster 1",-0.836161335260786,-0.0629330673254363,0.977032839647257,-0.768719710199501,-0.690421836275183,0.243943384693255
167,"Cluster 1",-1.15554202210423,-0.0629330673254363,0.977032839647257,-0.934327779589847,-0.915534550188143,0.851279453891651
168,"Cluster 2",-0.452904511048653,-0.0629330673254363,-0.833838187631215,0.268846868190847,0.435141733289622,-0.363392684505141
169,"Cluster 1",-1.09166588473554,-0.0629330673254363,0.977032839647257,-0.704214909691106,-0.465309122362222,0.243943384693255
170,"Cluster 2",-0.197399961573898,-0.0629330673254363,-0.0290066199518942,-0.28150259997652,-0.12764005149278,0.354368124547509
171,"Cluster 1",-1.02778974736685,1.28465543953445,0.775824947727427,-1.4984016733973,-1.25320362105758,1.67946500279855
172,"Cluster 2",0.313609137375614,-0.0629330673254363,-0.833838187631215,0.0378190365827666,-0.12764005149278,0.0783062749118747
173,"Cluster 3",1.91051257159284,-1.41052157418532,-0.833838187631215,1.44137029870869,1.22303623198498,-1.68848956275619
174,"Cluster 1",-1.09166588473554,-1.41052157418532,1.58065651540675,-0.746760629175367,-0.577865479318702,0.851279453891651
175,"Cluster 1",-1.09166588473554,-0.0629330673254363,1.78186440732658,-1.46729297527977,-1.70342904888351,1.18255367345441
176,"Cluster 1",-0.900037472629475,-0.0629330673254363,0.977032839647257,-1.45128114536634,-1.1406472641011,1.5690402629443
177,"Cluster 2",-0.00577154946783087,-1.41052157418532,-0.0290066199518942,0.154476654523481,-0.0150836945363,0.0230939049847478
178,"Cluster 1",-1.41104657157899,-1.41052157418532,1.17824073156709,-1.14568393444714,-1.36575997801407,0.796067083964524
179,"Cluster 3",1.46337961001201,1.28465543953445,-0.833838187631215,1.11655889189337,0.772810804159063,-0.860304013849283
180,"Cluster 1",-1.28329429684161,-0.0629330673254363,1.58065651540675,-0.980990826766133,-0.915534550188143,0.796067083964524
181,"Cluster 3",1.33562733527464,-0.0629330673254363,-1.03504607955105,1.22864170128739,1.44814894589795,-1.13636586348492
182,"Cluster 2",0.185856862638236,-0.0629330673254363,0.373409163887766,0.19747985486241,0.435141733289622,-0.252967944650887
183,"Cluster 1",-1.02778974736685,-1.41052157418532,0.775824947727427,-0.946222281811254,-1.1406472641011,1.01691656367303
184,"Cluster 2",-0.00577154946783087,1.28465543953445,-0.230214511871725,0.178265658966293,0.210029019376661,0.0230939049847478
185,"Cluster 1",-1.02778974736685,-1.41052157418532,1.37944862348692,-0.819500085067812,-0.915534550188143,0.630429974183144
186,"Cluster 1",-0.708409060523409,-0.0629330673254363,1.58065651540675,-1.1058831000909,-0.802978193231663,1.01691656367303
187,"Cluster 2",0.058104587900858,-1.41052157418532,-0.0290066199518942,-0.396330294498556,-0.12764005149278,-0.363392684505141
189,"Cluster 3",1.5272557473807,-1.41052157418532,-1.43746186339071,1.78814078654814,1.56070530285443,-1.63327719282906
190,"Cluster 3",1.27175119790595,-1.41052157418532,-1.63866975531054,0.933109069170911,0.997923518072024,-0.915516383776409
191,"Cluster 2",0.313609137375614,1.28465543953445,0.172201271967936,0.196107412298402,0.0974726624201804,-0.308180314578014
192,"Cluster 2",0.058104587900858,-1.41052157418532,0.373409163887766,0.277081523574897,0.435141733289622,-0.142543204796633
193,"Cluster 3",1.33562733527464,-1.41052157418532,-1.03504607955105,1.61155317664573,1.78581801676739,-1.41242771312055
194,"Cluster 1",-1.09166588473554,-0.0629330673254363,1.37944862348692,-1.12601225769635,-1.1406472641011,0.851279453891651
195,"Cluster 3",1.46337961001201,-0.0629330673254363,-1.63866975531054,1.04930920625696,1.1104798750285,-1.52285245297481
196,"Cluster 1",-1.3471704342103,-0.0629330673254363,0.977032839647257,-0.802115812590372,-0.577865479318702,0.740854714037397
197,"Cluster 1",-0.772285197892097,1.28465543953445,1.37944862348692,-0.92334823907778,-1.1406472641011,0.68564234411027
198,"Cluster 1",-0.900037472629475,2.63224394639433,1.17824073156709,-1.26600139922521,-1.47831633497055,1.51382789301717
199,"Cluster 2",0.058104587900858,2.63224394639433,-0.632630295711385,-0.265490770063089,-0.352752765405741,-0.0321184649423791
200,"Cluster 1",-0.963913609998164,1.28465543953445,1.58065651540675,-0.859758400278725,-1.1406472641011,0.796067083964524
201,"Cluster 2",-0.197399961573898,-1.41052157418532,-0.632630295711385,-0.0454424789670761,-0.0150836945363,0.354368124547509
202,"Cluster 3",1.91051257159284,1.28465543953445,-1.63866975531054,1.51182235032778,1.44814894589795,-1.19157823341204
203,"Cluster 1",-1.09166588473554,1.28465543953445,1.58065651540675,-1.53271273749751,-1.25320362105758,1.40340315316292
204,"Cluster 1",-0.900037472629475,-0.0629330673254363,1.37944862348692,-1.18090996025669,-1.36575997801407,1.07212893360016
205,"Cluster 1",-1.02778974736685,-0.0629330673254363,0.977032839647257,-1.18273988367537,-1.1406472641011,1.12734130352729
206,"Cluster 3",1.59113188474939,-0.0629330673254363,-1.63866975531054,1.83160146774174,1.89837437372387,-1.57806482290193
207,"Cluster 2",0.249733000006925,-0.0629330673254363,-0.230214511871725,0.155849097087489,0.435141733289622,-0.0321184649423791
208,"Cluster 2",0.121980725269547,-0.0629330673254363,-0.230214511871725,-0.0115888957215356,0.0974726624201804,0.243943384693255
209,"Cluster 2",0.121980725269547,1.28465543953445,-0.230214511871725,0.115133301021907,0.0974726624201804,-0.087330834869506
210,"Cluster 2",0.249733000006925,-0.0629330673254363,-0.0290066199518942,0.0218072066693356,-0.240196408449261,-0.0321184649423791
211,"Cluster 1",-1.02778974736685,1.28465543953445,0.775824947727427,-1.31312192725616,-1.47831633497055,1.51382789301717
212,"Cluster 2",-0.325152236311275,-0.0629330673254363,-0.632630295711385,0.155391616232819,0.435141733289622,0.0230939049847478
213,"Cluster 2",-0.197399961573898,-1.41052157418532,-0.230214511871725,0.311392587675107,0.322585376333141,-0.418605054432267
214,"Cluster 1",-1.21941815947292,-0.0629330673254363,1.17824073156709,-0.853811149168022,-1.02809090714462,0.851279453891651
215,"Cluster 2",0.185856862638236,-0.0629330673254363,-0.431422403791555,-0.1529504798144,0.0974726624201804,-0.308180314578014
216,"Cluster 1",-0.900037472629475,-0.0629330673254363,1.17824073156709,-1.05235784009457,-1.25320362105758,0.906491823818778
217,"Cluster 2",-0.197399961573898,-1.41052157418532,-0.833838187631215,0.272506715028203,0.322585376333141,-0.473817424359394
218,"Cluster 1",-0.963913609998164,2.63224394639433,0.977032839647257,-1.3080896378548,-1.47831633497055,1.45861552309005
219,"Cluster 3",1.14399892316857,-0.0629330673254363,-1.43746186339071,1.44594510725538,1.33559258894147,-1.35721534319342
220,"Cluster 3",1.5272557473807,-0.0629330673254363,-0.431422403791555,1.32105283393062,1.33559258894147,-1.02594112363066
221,"Cluster 2",-0.133523824205209,-0.0629330673254363,-0.431422403791555,0.218981455031875,0.322585376333141,-0.694666904067902
222,"Cluster 3",1.46337961001201,2.63224394639433,-0.833838187631215,2.091450593194,2.01093073068035,-1.74370193268331
223,"Cluster 1",-0.836161335260786,-0.0629330673254363,1.37944862348692,-0.857013515150708,-0.690421836275183,0.68564234411027
224,"Cluster 1",-1.3471704342103,1.28465543953445,1.58065651540675,-1.10634058094557,-1.02809090714462,1.07212893360016
225,"Cluster 2",-0.197399961573898,1.28465543953445,-0.0290066199518942,0.94180120540963,0.997923518072024,-0.970728753703536
226,"Cluster 2",-0.0696476868365198,-0.0629330673254363,0.373409163887766,0.161796348198192,0.435141733289622,0.0783062749118747
227,"Cluster 1",-1.41104657157899,1.28465543953445,0.574617055807596,-1.24404231820108,-1.36575997801407,1.18255367345441
